postcode,locality,state,type,status,lat,lng,sa1_code_2021,sa1_name_2021,sa2_code_2021,sa2_name_2021,lga_name,lga_code
3546,COCAMBA,VIC,Delivery Area,Updated 6-Feb-2020,-35.1169363,142.8945483,21503140513,Manangatang,215031405,Swan Hill Surrounds,Swan Hill,26610
3546,GERAHMIN,VIC,Delivery Area,Updated 6-Feb-2020,-35.1725068,142.7997774,21503140513,Manangatang,215031405,Swan Hill Surrounds,Swan Hill,26610
3546,MANANGATANG,VIC,Delivery Area,Updated 6-Feb-2020,-35.044592,142.8825176,21503140513,Manangatang,215031405,Swan Hill Surrounds,Swan Hill,26610
3546,TUROAR,VIC,Delivery Area,Updated 6-Feb-2020,-35.1546104,143.1350595,21503140513,Manangatang,215031405,Swan Hill Surrounds,Swan Hill,26610
3546,WINNAMBOOL,VIC,Delivery Area,Updated 6-Feb-2020,-34.9605247,142.7675567,21503140513,Manangatang,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,ANNUELLO,VIC,Delivery Area,Updated 6-Feb-2020,-34.9069376,142.8676911,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,BANNERTON,VIC,Delivery Area,Updated 6-Feb-2020,-34.6792687,142.8430709,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,HAPPY VALLEY,VIC,Delivery Area,Updated 6-Feb-2020,-34.6630957,142.7185075,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,LIPAROO,VIC,Delivery Area,Updated 6-Feb-2020,-34.7834895,142.5563713,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,ROBINVALE,VIC,Delivery Area,Updated 6-Feb-2020,-34.5885119,142.777553,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,ROBINVALE IRRIGATION DISTRICT SECTION B,VIC,Delivery Area,Updated 6-Feb-2020,-34.6175,142.784722,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,ROBINVALE IRRIGATION DISTRICT SECTION C,VIC,Delivery Area,Updated 6-Feb-2020,-34.620833,142.729167,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,ROBINVALE IRRIGATION DISTRICT SECTION D,VIC,Delivery Area,Updated 6-Feb-2020,-34.637778,142.756944,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,ROBINVALE IRRIGATION DISTRICT SECTION E,VIC,Delivery Area,Updated 6-Feb-2020,-34.665556,142.758611,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,TOL TOL,VIC,Delivery Area,Updated 6-Feb-2020,-34.649784,142.8473788,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,WANDOWN,VIC,Delivery Area,Updated 6-Feb-2020,-34.8223212,142.9427616,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3549,WEMEN,VIC,Delivery Area,Updated 6-Feb-2020,-34.77225,142.6523403,21503140507,Wemen,215031405,Swan Hill Surrounds,Swan Hill,26610
3550,BENDIGO,VIC,Delivery Area,Updated 6-Feb-2020,-36.764269,144.2786,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,BENDIGO SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-36.7764913,144.2982905,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,DIAMOND HILL,VIC,Delivery Area,Updated 6-Feb-2020,-36.8227939,144.269834,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,EAST BENDIGO,VIC,Delivery Area,Updated 6-Feb-2020,-36.7430053,144.3193914,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,FLORA HILL,VIC,Delivery Area,Updated 6-Feb-2020,-36.7793071,144.2948079,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,IRONBARK,VIC,Delivery Area,Updated 6-Feb-2020,-36.7555238,144.2634067,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,KENNINGTON,VIC,Delivery Area,Updated 6-Feb-2020,-36.768937,144.305733,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,LONG GULLY,VIC,Delivery Area,Updated 6-Feb-2020,-36.7425683,144.256582,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,NORTH BENDIGO,VIC,Delivery Area,Updated 6-Feb-2020,-36.7359634,144.2784231,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,QUARRY HILL,VIC,Delivery Area,Updated 6-Feb-2020,-36.766667,144.283333,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,SANDHURST EAST,VIC,Delivery Area,Updated 6-Feb-2020,-36.7304,144.263,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,SPRING GULLY,VIC,Delivery Area,Updated 6-Feb-2020,-36.7976791,144.2866151,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,STRATHDALE,VIC,Delivery Area,Updated 6-Feb-2020,-36.7632753,144.3166595,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,TYSONS REEF,VIC,Delivery Area,Updated 6-Feb-2020,-36.7458,144.289,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,WEST BENDIGO,VIC,Delivery Area,Updated 6-Feb-2020,-36.7529342,144.2456637,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3550,WHITE HILLS,VIC,Delivery Area,Updated 6-Feb-2020,-36.733333,144.3,20201102520,White Hills (Vic.),202011025,White Hills - Ascot,Greater Bendigo,22620
3551,ARNOLD,VIC,Delivery Area,Updated 6-Feb-2020,-36.6723618,143.8186485,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,ARNOLD WEST,VIC,Delivery Area,Updated 6-Feb-2020,-36.6848161,143.7816296,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,ASCOT,VIC,Delivery Area,Updated 6-Feb-2020,-36.711109,144.332462,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,AXE CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-36.8363648,144.3938706,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,AXEDALE,VIC,Delivery Area,Updated 6-Feb-2020,-36.7768707,144.5040073,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,BAGSHOT,VIC,Delivery Area,Updated 6-Feb-2020,-36.6736721,144.3870348,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,BAGSHOT NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-36.599462,144.4263487,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,BENDIGO FORWARD,VIC,Delivery Area,Updated 6-Feb-2020,-36.757,144.279,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,CORNELLA,VIC,Delivery Area,Updated 6-Feb-2020,-36.7126769,144.7723228,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,CREEK VIEW,VIC,Delivery Area,Updated 6-Feb-2020,-36.6975,144.328,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,EMU CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-36.8485227,144.3521811,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,EPPALOCK,VIC,Delivery Area,Updated 6-Feb-2020,-36.8512465,144.4561033,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,EPSOM,VIC,Delivery Area,Updated 6-Feb-2020,-36.7,144.316667,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,HUNTLY,VIC,Delivery Area,Updated 6-Feb-2020,-36.664933,144.3289536,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,HUNTLY NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-36.6173012,144.335443,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,JUNORTOUN,VIC,Delivery Area,Updated 6-Feb-2020,-36.7778248,144.379516,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,KIMBOLTON,VIC,Delivery Area,Updated 6-Feb-2020,-36.9256864,144.5307089,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,LAKE EPPALOCK,VIC,Delivery Area,Updated 6-Feb-2020,-36.8732,144.568,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,LLANELLY,VIC,Delivery Area,Updated 6-Feb-2020,-36.7268475,143.8166126,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,LOCKWOOD,VIC,Delivery Area,Updated 6-Feb-2020,-36.8154802,144.1610974,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,LOCKWOOD SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-36.8547498,144.1624607,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,LONGLEA,VIC,Delivery Area,Updated 6-Feb-2020,-36.7551182,144.4232713,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,MAIDEN GULLY,VIC,Delivery Area,Updated 6-Feb-2020,-36.743,144.209,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,MANDURANG,VIC,Delivery Area,Updated 6-Feb-2020,-36.818843,144.3129238,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,MANDURANG SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-36.856513,144.2748086,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,MINTO,VIC,Delivery Area,Updated 6-Feb-2020,-34.02646,150.8507,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,MOSQUITO CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-36.85,144.48,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,MURPHYS CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-36.7296066,143.7918468,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,MYOLA,VIC,Delivery Area,Updated 6-Feb-2020,-36.6134918,144.6914452,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,MYOLA EAST,VIC,Delivery Area,Updated 6-Feb-2020,-36.6587963,144.710029,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,MYRTLE CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-36.9358,144.404,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,NEWBRIDGE,VIC,Delivery Area,Updated 6-Feb-2020,-36.7728183,143.9085663,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,PAINSWICK,VIC,Delivery Area,Updated 6-Feb-2020,-36.7890012,143.7441454,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,PILCHERS BRIDGE,VIC,Delivery Area,Updated 6-Feb-2020,-36.9374754,144.3713146,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,SEDGWICK,VIC,Delivery Area,Updated 6-Feb-2020,-36.8799469,144.311879,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,STRATHFIELDSAYE,VIC,Delivery Area,Updated 6-Feb-2020,-36.8,144.366667,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,TARNAGULLA,VIC,Delivery Area,Updated 6-Feb-2020,-36.7670418,143.8274714,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,TOOLLEEN,VIC,Delivery Area,Updated 6-Feb-2020,-36.7408124,144.6960512,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,WAANYARRA,VIC,Delivery Area,Updated 6-Feb-2020,-36.8308412,143.8471568,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,WELLSFORD,VIC,Delivery Area,Updated 6-Feb-2020,-36.6885938,144.3901108,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3551,WOODSTOCK ON LODDON,VIC,Delivery Area,Updated 6-Feb-2020,-36.7705999,143.987135,21601141003,Toolleen,216011410,Rushworth,Mount Alexander,25430
3554,BENDIGO DC,VIC,,,-36.757,144.279,,,,,Greater Bendigo,22620
3555,BIG HILL,VIC,Delivery Area,Updated 6-Feb-2020,-36.8335675,144.2394389,20201102245,Golden Square,202011022,Kangaroo Flat - Golden Square,Greater Bendigo,22620
3555,GOLDEN GULLY,VIC,Delivery Area,Updated 6-Feb-2020,-36.7901441,144.2647717,20201102245,Golden Square,202011022,Kangaroo Flat - Golden Square,Greater Bendigo,22620
3555,GOLDEN SQUARE,VIC,Delivery Area,Updated 6-Feb-2020,-36.766667,144.25,20201102245,Golden Square,202011022,Kangaroo Flat - Golden Square,Greater Bendigo,22620
3555,KANGAROO FLAT,VIC,Delivery Area,Updated 6-Feb-2020,-36.783333,144.233333,20201102245,Golden Square,202011022,Kangaroo Flat - Golden Square,Greater Bendigo,22620
3555,LANSELL PLAZA,VIC,Delivery Area,Updated 6-Feb-2020,-36.8104086,144.2424245,20201102245,Golden Square,202011022,Kangaroo Flat - Golden Square,Greater Bendigo,22620
3555,SPECIMEN HILL,VIC,Delivery Area,Updated 6-Feb-2020,-36.7660043,144.2486143,20201102245,Golden Square,202011022,Kangaroo Flat - Golden Square,Greater Bendigo,22620
3556,CALIFORNIA GULLY,VIC,Delivery Area,Updated 6-Feb-2020,-36.7303149,144.2620417,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3556,CAMPBELLS FOREST,VIC,Delivery Area,Updated 6-Feb-2020,-36.5985124,144.1151013,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3556,COMET HILL,VIC,Delivery Area,Updated 6-Feb-2020,-36.6478,144.194,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3556,EAGLEHAWK,VIC,Delivery Area,Updated 6-Feb-2020,-36.716667,144.25,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3556,EAGLEHAWK NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-36.6907216,144.256582,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3556,JACKASS FLAT,VIC,Delivery Area,Updated 6-Feb-2020,-36.716667,144.283333,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3556,MYERS FLAT,VIC,Delivery Area,Updated 6-Feb-2020,-36.7100539,144.1829124,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3556,SAILORS GULLY,VIC,Delivery Area,Updated 6-Feb-2020,-36.70346,144.2320179,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3556,SEBASTIAN,VIC,Delivery Area,Updated 6-Feb-2020,-36.5937109,144.2077977,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3556,WHIPSTICK,VIC,Delivery Area,Updated 6-Feb-2020,-36.6513497,144.2779112,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3556,WOODVALE,VIC,Delivery Area,Updated 6-Feb-2020,-36.6748291,144.2122356,20203103210,Sebastian,202031032,Bendigo Surrounds - North,Loddon,23940
3557,BARNADOWN,VIC,Delivery Area,Updated 6-Feb-2020,-36.6558714,144.515303,21601141003,Toolleen,216011410,Rushworth,Campaspe,21370
3557,FOSTERVILLE,VIC,Delivery Area,Updated 6-Feb-2020,-36.6967411,144.4992156,21601141003,Toolleen,216011410,Rushworth,Campaspe,21370
3557,GOORNONG,VIC,Delivery Area,Updated 6-Feb-2020,-36.6432507,144.4930553,21601141003,Toolleen,216011410,Rushworth,Campaspe,21370
3557,MUSKERRY,VIC,Delivery Area,Updated 6-Feb-2020,-36.7091607,144.5294528,21601141003,Toolleen,216011410,Rushworth,Campaspe,21370
3557,MUSKERRY EAST,VIC,Delivery Area,Updated 6-Feb-2020,-36.676699,144.621357,21601141003,Toolleen,216011410,Rushworth,Campaspe,21370
3558,BURNEWANG,VIC,Delivery Area,Updated 6-Feb-2020,-36.4859172,144.6285047,21601141005,Runnymede (Vic.),216011410,Rushworth,Campaspe,21370
3558,COROP WEST,VIC,Delivery Area,Updated 6-Feb-2020,-36.4803585,144.78584,21601141005,Runnymede (Vic.),216011410,Rushworth,Campaspe,21370
3558,CREEK VIEW,VIC,Delivery Area,Updated 6-Feb-2020,-36.6975214,144.3282345,21601141005,Runnymede (Vic.),216011410,Rushworth,Campaspe,21370
3558,ELMORE,VIC,Delivery Area,Updated 6-Feb-2020,-36.4967919,144.6087925,21601141005,Runnymede (Vic.),216011410,Rushworth,Campaspe,21370
3558,HUNTER,VIC,Delivery Area,Updated 6-Feb-2020,-36.4180047,144.5305377,21601141005,Runnymede (Vic.),216011410,Rushworth,Campaspe,21370
3558,RUNNYMEDE,VIC,Delivery Area,Updated 6-Feb-2020,-36.5192,144.624,21601141005,Runnymede (Vic.),216011410,Rushworth,Campaspe,21370
3559,AVONMORE,VIC,Delivery Area,Updated 6-Feb-2020,-36.5381814,144.533448,21601141005,Runnymede (Vic.),216011410,Rushworth,Greater Bendigo,22620
3559,BURRAMBOOT,VIC,Delivery Area,Updated 6-Feb-2020,-36.5326,144.786,21601141005,Runnymede (Vic.),216011410,Rushworth,Greater Bendigo,22620
3559,COLBINABBIN,VIC,Delivery Area,Updated 6-Feb-2020,-36.6083452,144.7724465,21601141005,Runnymede (Vic.),216011410,Rushworth,Greater Bendigo,22620
3559,COROP,VIC,Delivery Area,Updated 6-Feb-2020,-36.4803585,144.78584,21601141005,Runnymede (Vic.),216011410,Rushworth,Greater Bendigo,22620
3559,GOBARUP,VIC,Delivery Area,Updated 6-Feb-2020,-36.6804,144.919,21601141005,Runnymede (Vic.),216011410,Rushworth,Greater Bendigo,22620
3559,LYNDALE,VIC,Delivery Area,Updated 6-Feb-2020,-36.543,144.829,21601141005,Runnymede (Vic.),216011410,Rushworth,Greater Bendigo,22620
3559,MAYREEF,VIC,Delivery Area,Updated 6-Feb-2020,-36.5211,144.488,21601141005,Runnymede (Vic.),216011410,Rushworth,Greater Bendigo,22620
3559,RUNNYMEDE,VIC,Delivery Area,Updated 6-Feb-2020,-36.519214,144.6238907,21601141005,Runnymede (Vic.),216011410,Rushworth,Greater Bendigo,22620
3561,BALLENDELLA,VIC,Delivery Area,Updated 6-Feb-2020,-36.3032416,144.6446873,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,BAMAWM,VIC,Delivery Area,Updated 6-Feb-2020,-36.2615783,144.5971586,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,BAMAWM EXTENSION,VIC,Delivery Area,Updated 6-Feb-2020,-36.2117228,144.6069692,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,BONN,VIC,Delivery Area,Updated 6-Feb-2020,-36.4099,144.733,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,DIGGORA,VIC,Delivery Area,Updated 6-Feb-2020,-36.3508478,144.5855088,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,DIGGORA WEST,VIC,Delivery Area,Updated 6-Feb-2020,-36.354517,144.50504,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,FAIRY DELL,VIC,Delivery Area,Updated 6-Feb-2020,-36.3350888,144.7460094,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,NANNEELLA,VIC,Delivery Area,Updated 6-Feb-2020,-36.3195848,144.7775976,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,ROCHESTER,VIC,Delivery Area,Updated 6-Feb-2020,-36.366667,144.7,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,ROCHESTER WEST,VIC,Delivery Area,Updated 6-Feb-2020,-36.366667,144.7,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,THE SETTLEMENT,VIC,Delivery Area,Updated 6-Feb-2020,-36.4067818,144.5763899,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3561,TIMMERING,VIC,Delivery Area,Updated 6-Feb-2020,-36.3712313,144.8542145,21601140911,Rochester (Vic.),216011409,Rochester,Campaspe,21370
3562,TORRUMBARRY,VIC,Delivery Area,Updated 6-Feb-2020,-36.0471946,144.5437205,21601140811,Torrumbarry,216011408,Lockington - Gunbower,Campaspe,21370
3563,LOCKINGTON,VIC,Delivery Area,Updated 6-Feb-2020,-36.2606223,144.4999001,21601140803,Lockington,216011408,Lockington - Gunbower,Campaspe,21370
3564,BAMAWM EXTENSION,VIC,Delivery Area,Updated 6-Feb-2020,-36.2117,144.607,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,CAMPASPE WEST,VIC,Delivery Area,Updated 6-Feb-2020,-36.1207246,144.7451914,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,ECHUCA,VIC,Delivery Area,Updated 6-Feb-2020,-36.1459548,144.7448007,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,ECHUCA EAST,VIC,Delivery Area,Updated 6-Feb-2020,-36.1459548,144.7448007,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,ECHUCA SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-36.1403771,144.7468558,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,ECHUCA VILLAGE,VIC,Delivery Area,Updated 6-Feb-2020,-36.1492855,144.8181305,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,ECHUCA WEST,VIC,Delivery Area,Updated 6-Feb-2020,-36.1731205,144.6912948,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,KANYAPELLA,VIC,Delivery Area,Updated 6-Feb-2020,-36.1091548,144.8700277,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,MCEVOYS,VIC,Delivery Area,Updated 6-Feb-2020,-36.1149809,144.6314321,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,PATHO,VIC,Delivery Area,Updated 6-Feb-2020,-35.9890135,144.4266907,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,PATHO WEST,VIC,Delivery Area,Updated 6-Feb-2020,-35.9890135,144.4266907,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,ROSLYNMEAD,VIC,Delivery Area,Updated 6-Feb-2020,-36.1318366,144.5554762,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,SIMMIE,VIC,Delivery Area,Updated 6-Feb-2020,-36.1454112,144.7478793,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3564,WHARPARILLA,VIC,Delivery Area,Updated 6-Feb-2020,-36.0900709,144.6581754,21601140813,Terrick Terrick East,216011408,Lockington - Gunbower,Campaspe,21370
3565,KOTTA,VIC,Delivery Area,Updated 6-Feb-2020,-36.186252,144.5327632,21601140808,Roslynmead,216011408,Lockington - Gunbower,Campaspe,21370
3566,GUNBOWER,VIC,Delivery Area,Updated 6-Feb-2020,-35.9553896,144.3576473,21601140812,Gunbower,216011408,Lockington - Gunbower,Campaspe,21370
3567,HORFIELD,VIC,Delivery Area,Updated 6-Feb-2020,-35.879573,144.2245137,21503140118,Leitchville,215031401,Gannawarra,Loddon,23940
3567,LEITCHVILLE,VIC,Delivery Area,Updated 6-Feb-2020,-35.9065246,144.3016359,21503140118,Leitchville,215031401,Gannawarra,Loddon,23940
3568,BURKES BRIDGE,VIC,Delivery Area,Updated 6-Feb-2020,-35.8544786,144.3245139,21503140123,Teal Point,215031401,Gannawarra,Gannawarra,22250
3568,COHUNA,VIC,Delivery Area,Updated 6-Feb-2020,-35.8149095,144.2095074,21503140123,Teal Point,215031401,Gannawarra,Gannawarra,22250
3568,CULLEN,VIC,Delivery Area,Updated 6-Feb-2020,-35.797159,144.1595323,21503140123,Teal Point,215031401,Gannawarra,Gannawarra,22250
3568,DALTONS BRIDGE,VIC,Delivery Area,Updated 6-Feb-2020,-35.8284695,144.2899818,21503140123,Teal Point,215031401,Gannawarra,Gannawarra,22250
3568,GANNAWARRA,VIC,Delivery Area,Updated 6-Feb-2020,-35.8021206,144.215646,21503140123,Teal Point,215031401,Gannawarra,Gannawarra,22250
3568,KEELY,VIC,Delivery Area,Updated 6-Feb-2020,-35.8543258,144.2429343,21503140123,Teal Point,215031401,Gannawarra,Gannawarra,22250
