year,suburb_key,postcode,suburb_name,lga_key,lga_name,total_offences,person_offences,property_offences,disorder_offences,other_offences,total_offence_percentile,person_crime_percentile,property_crime_percentile,disorder_crime_percentile,crime_context_score,crime_context_label,crime_context_summary,crime_context_score_raw
2025,WANTIRNA,3152,Wantirna,KNOX,Knox,861,142,462,255,2,0.916,0.9241,0.9051,0.9333,9.0,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",8.0
2025,WANTIRNA SOUTH,3152,Wantirna South,KNOX,Knox,1860,248,1255,352,5,0.9653,0.9565,0.9703,0.9498,4.6,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",4.1
2025,WANTIRNA SOUTH,3155,Wantirna South,KNOX,Knox,21,1,14,6,0,0.5903,0.3566,0.6346,0.5926,57.8,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",51.3
2025,WARANGA SHORES,3612,Waranga Shores,CAMPASPE,Campaspe,60,12,20,28,0,0.7168,0.7184,0.677,0.7523,32.3,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",28.7
2025,WARATAH BAY,3959,Waratah Bay,SOUTH GIPPSLAND,South Gippsland,3,0,3,0,0,0.2182,0.1455,0.3533,0.1417,89.3,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",79.3
2025,WARBURTON,3799,Warburton,YARRA RANGES,Yarra Ranges,98,24,61,13,0,0.749,0.7713,0.7646,0.6831,27.9,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",24.8
2025,WARGAN,3505,Wargan,MILDURA,Mildura,5,1,4,0,0,0.3319,0.3566,0.4181,0.1417,75.2,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",66.8
2025,WARMUR,3482,Warmur,BULOKE,Buloke,3,0,1,2,0,0.2182,0.1455,0.1419,0.4423,89.6,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",79.6
2025,WARNCOORT,3243,Warncoort,COLAC-OTWAY,Colac-Otway,13,1,5,7,0,0.5173,0.3566,0.4695,0.6114,63.0,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",55.9
2025,WARNE,3530,Warne,BULOKE,Buloke,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
2025,WARNEET,3980,Warneet,CASEY,Casey,32,4,11,16,1,0.644,0.5759,0.6049,0.7088,43.8,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",38.9
2025,WARRACKNABEAL,3393,Warracknabeal,YARRIAMBIACK,Yarriambiack,231,64,83,84,0,0.8135,0.8583,0.7834,0.8499,18.7,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",16.6
2025,WARRAGUL,3820,Warragul,BAW BAW,Baw Baw,2594,481,1284,827,2,0.9766,0.9847,0.9716,0.9837,2.1,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",1.9
2025,WARRAGUL SOUTH,3821,Warragul South,BAW BAW,Baw Baw,10,5,2,3,0,0.4701,0.6093,0.2661,0.4935,58.2,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",51.7
2025,WARRAK,3377,Warrak,ARARAT,Ararat,15,1,8,6,0,0.5418,0.3566,0.561,0.5926,60.2,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",53.5
2025,WARRANDYTE,3113,Warrandyte,MANNINGHAM,Manningham,193,45,109,39,0,0.7964,0.8259,0.8018,0.782,21.4,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",19.0
2025,WARRANDYTE SOUTH,3134,Warrandyte South,MANNINGHAM,Manningham,11,1,10,0,0,0.4898,0.3566,0.5907,0.1417,69.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",61.6
2025,WARRANWOOD,3134,Warranwood,MAROONDAH,Maroondah,71,16,40,15,0,0.7276,0.7416,0.7372,0.7007,30.2,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",26.8
2025,WARRENHEIP,3352,Warrenheip,BALLARAT; MOORABOOL,Ballarat; Moorabool,133,20,100,13,0,0.7707,0.7588,0.7956,0.6831,27.6,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",24.5
2025,WARRION,3249,Warrion,COLAC-OTWAY,Colac-Otway,6,2,2,2,0,0.3729,0.4643,0.2661,0.4423,67.6,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",60.0
2025,WARRNAMBOOL,3280,Warrnambool,WARRNAMBOOL,Warrnambool,3557,703,1401,1447,6,0.9879,0.9946,0.9749,0.9954,1.2,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",1.1
2025,WARRONG,3283,Warrong,MOYNE,Moyne,1,0,0,1,0,0.0546,0.1455,0.0351,0.3474,95.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",84.7
2025,WARTOOK,3401,Wartook,HORSHAM,Horsham,5,0,2,3,0,0.3319,0.1455,0.2661,0.4935,84.3,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",74.9
2025,WATCHEM,3482,Watchem,BULOKE,Buloke,9,1,3,5,0,0.45,0.3566,0.3533,0.5681,67.8,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",60.2
2025,WATCHEM WEST,3393,Watchem West,YARRIAMBIACK,Yarriambiack,3,3,0,0,0,0.2182,0.5314,0.0351,0.1417,78.3,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",69.5
2025,WATCHEM WEST,3482,Watchem West,BULOKE,Buloke,3,0,0,3,0,0.2182,0.1455,0.0351,0.4935,92.1,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",81.8
2025,WATERFORD PARK,3658,Waterford Park,MITCHELL,Mitchell,33,9,11,13,0,0.6515,0.6902,0.6049,0.6831,38.0,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",33.7
2025,WATERLOO,3373,Waterloo,PYRENEES,Pyrenees,4,0,4,0,0,0.2791,0.1455,0.4181,0.1417,87.0,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",77.3
2025,WATERWAYS,3195,Waterways,KINGSTON,Kingston,74,12,53,9,0,0.7306,0.7184,0.7552,0.6423,32.2,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",28.6
2025,WATSONIA,3087,Watsonia,BANYULE,Banyule,552,52,352,146,2,0.8817,0.8413,0.8861,0.893,15.2,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",13.5
2025,WATSONIA NORTH,3087,Watsonia North,BANYULE,Banyule,160,22,95,43,0,0.783,0.7648,0.7908,0.7903,25.0,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",22.2
2025,WATSONS CREEK,3097,Watsons Creek,NILLUMBIK,Nillumbik,6,1,0,5,0,0.3729,0.3566,0.0351,0.5681,78.6,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",69.8
2025,WATTLE BANK,3995,Wattle Bank,BASS COAST,Bass Coast,5,1,4,0,0,0.3319,0.3566,0.4181,0.1417,75.2,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",66.8
2025,WATTLE FLAT,3352,Wattle Flat,HEPBURN; MOORABOOL,Hepburn; Moorabool,6,1,5,0,0,0.3729,0.3566,0.4695,0.1417,73.5,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",65.3
2025,WATTLE GLEN,3096,Wattle Glen,NILLUMBIK,Nillumbik,75,5,21,49,0,0.7316,0.6093,0.6829,0.8004,37.2,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",33.0
2025,WAUBRA,3352,Waubra,BALLARAT; PYRENEES,Ballarat; Pyrenees,6,1,1,4,0,0.3729,0.3566,0.1419,0.5339,75.7,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",67.2
2025,WAURN PONDS,3216,Waurn Ponds,GREATER GEELONG,Greater Geelong,269,34,189,45,1,0.824,0.801,0.8386,0.7943,21.3,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",18.9
2025,WAYGARA,3888,Waygara,EAST GIPPSLAND,East Gippsland,1,0,0,1,0,0.0546,0.1455,0.0351,0.3474,95.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",84.7
2025,WEATHERBOARD,3352,Weatherboard,BALLARAT,Ballarat,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
